Name,logfc,avgexp,pointsize,adjpval,Original Color,Original Hovinfo,Original Opaq,UpColor_2500vTn1phoAT,UpHovinfo_2500vTn1phoAT,UpOpaq_2500vTn1phoAT,UpColor_2500vTn1phoATcomp,UpHovinfo_2500vTn1phoATcomp,UpOpaq_2500vTn1phoATcomp,UpColor_2500vTn1phoATrevert,UpHovinfo_2500vTn1phoATrevert,UpOpaq_2500vTn1phoATrevert,UpColor_2500vTn15,UpHovinfo_2500vTn15,UpOpaq_2500vTn15,UpColor_2500vTn17lppzplppz,UpHovinfo_2500vTn17lppzplppz,UpOpaq_2500vTn17lppzplppz,UpColor_2500vTn17lppz,UpHovinfo_2500vTn17lppz,UpOpaq_2500vTn17lppz,UpColor_2500vTn19pykppyk,UpHovinfo_2500vTn19pykppyk,UpOpaq_2500vTn19pykppyk,UpColor_2500vTn19pyk,UpHovinfo_2500vTn19pyk,UpOpaq_2500vTn19pyk,DownColor_2500vTn1phoAT,DownHovinfo_2500vTn1phoAT,DownOpaq_2500vTn1phoAT,DownColor_2500vTn1phoATcomp,DownHovinfo_2500vTn1phoATcomp,DownOpaq_2500vTn1phoATcomp,DownColor_2500vTn1phoATrevert,DownHovinfo_2500vTn1phoATrevert,DownOpaq_2500vTn1phoATrevert,DownColor_2500vTn15,DownHovinfo_2500vTn15,DownOpaq_2500vTn15,DownColor_2500vTn17lppzplppz,DownHovinfo_2500vTn17lppzplppz,DownOpaq_2500vTn17lppzplppz,DownColor_2500vTn17lppz,DownHovinfo_2500vTn17lppz,DownOpaq_2500vTn17lppz,DownColor_2500vTn19pykppyk,DownHovinfo_2500vTn19pykppyk,DownOpaq_2500vTn19pykppyk,DownColor_2500vTn19pyk,DownHovinfo_2500vTn19pyk,DownOpaq_2500vTn19pyk
WP_003873723.1<br><b><br></b>,-1.03973842077843,5.98615202140819,1.51812480940579,0.000720435154006,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873688.1<br><b>Sulfate transporter<br></b>,1.1872822002393,8.66237354139321,4.41217010053115,2.91557690490443E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873648.1<br><b><br></b>,-1.71441934029078,2.71665449480968,0.452347765519936,0.005999031871125,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873617.1<br><b><br></b>,1.05112448432604,6.43399107023491,1.80713957578055,3.94032411819578E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,red,text,0.8,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873600.1<br><b><br></b>,1.11203420154911,5.79904592279376,1.41229115343123,7.20803997079078E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873543.1<br><b><br></b>,1.17063022825547,5.67537404350041,1.34666401049092,0.000208400074875,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873494.1<br><b>50S ribosomal protein<br></b>structural constituent of ribosome,-2.17821516272431,6.90277630590933,2.17294795342155,1.02558315750912E-06,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873461.1<br><b><br></b>,1.24750558796222,7.62847001217175,2.90129408716863,1.23695659790958E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873452.1<br><b>Acyltransferase<br></b>,1.24861137901593,10.6792181215251,10.2263407577381,3.83927341639547E-07,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873442.1<br><b><br></b>,-1.63101578100483,6.84661898639503,2.12527449083658,6.66155919224083E-07,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873319.1<br><b>Sigma activity regulator<br></b>,1.01179785757392,8.25904456431678,3.74280448828078,5.5253149712534E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873316.1<br><b><br></b>,-1.09993331160328,5.72907258149838,1.37475180693569,0.000320219834175,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,blue,text,0.8,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873310.1<br><b><br></b>,1.71659866847487,7.40757737579501,2.65568156635181,3.68938784840963E-07,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873309.1<br><b><br></b>,1.36880807189848,7.21850807172728,2.46282790702343,2.89781119511211E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873164.1<br><b><br></b>,-2.1535215165373,3.19002426079177,0.535036529679872,0.000495463946973,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873162.1<br><b><br></b>,1.16452674131619,4.9901468542702,1.03735025097593,0.000125409835988,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873161.1<br><b><br></b>,1.1451469202912,3.9531743298376,0.705312340133165,0.002714999034668,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873134.1<br><b><br></b>,1.39000176251404,7.55399518419911,2.81591981335545,5.66986953871351E-07,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873077.1<br><b><br></b>,1.27580244620316,7.73959264130302,3.03377062879789,1.85418193290655E-05,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003873073.1<br><b><br></b>,-1.21027979232486,3.96652373077864,0.708771640223818,0.001612064042213,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873044.1<br><b><br></b>,-1.17979129154501,4.97560500564884,1.03167320713882,0.000970540750432,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003873041.1<br><b><br></b>,-1.7315290689433,4.75467566461967,0.949399751098947,0.0001377911467,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,blue,text,0.8,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4
WP_003873006.1<br><b><br></b>,1.93815134281147,7.11880137699274,2.3671178097979,1.8132585767182E-07,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,red,text,0.8
WP_003873003.1<br><b><br></b>,1.15768990253082,5.01618814440465,1.04760037271287,0.000196143289785,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872966.1<br><b><br></b>,1.05795409850228,9.04347908642941,5.16015111497617,2.56026872280258E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872761.1<br><b>Teichoic acid transporter<br></b>,1.0713626671755,7.34122361429731,2.58624991906313,5.44654599366652E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872722.1<br><b><br></b>,-2.03210993598453,0.411662668046501,0.208746410221651,0.049422795910201,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872721.1<br><b>Histidine kinase<br></b>phosphorelay sensor kinase activity,-1.18135937222466,8.70711218593085,4.49377737824735,3.06824968217436E-06,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4
WP_003872699.1<br><b><br></b>,1.02353706138794,8.09820779811002,3.50635146532781,4.19923831101553E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872625.1<br><b><br></b>,-1.08445796464201,5.29679229857063,1.16518769754005,0.00018929831769,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872609.1<br><b><br></b>,1.18433522249665,8.09782904073149,3.50581349110838,1.50198747083182E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872589.1<br><b><br></b>,-1.10800228012725,7.68351466151902,2.96614000610309,0.00038778131363,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872503.1<br><b><br></b>,1.05912672190503,4.90544465109544,1.0047468499022,0.001667309273909,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872468.1<br><b><br></b>,1.92375310238414,4.21670807090391,0.777118082742677,1.76757769252103E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872391.1<br><b><br></b>,1.32691119248287,9.93587906441886,7.47684688453629,1.09841427482983E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872386.1<br><b><br></b>,1.29032688984586,6.12051948523238,1.59930746704196,5.98171662005602E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872380.1<br><b><br></b>,1.2065760119674,4.6739062204387,0.921103244042273,0.001202241830145,red,text,0.8,red,text,0.8,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872343.1<br><b><br></b>,1.62684261306016,6.52127124590018,1.86996490340854,8.80338478405582E-07,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
WP_003872287.1<br><b>oxoglutarate aldolase<br></b>Catalyzes the aldol cleavage of<br>4-hydroxy-4-methyl 2-oxoglutarate (HMG) into 2<br>molecules of pyruvate,-2.03114582167166,6.59284329189002,1.9232068899376,4.48592372333906E-07,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872239.1<br><b><br></b>,-1.42987843476549,5.94359619857869,1.49333465077909,1.19754466422372E-05,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872224.1<br><b><br></b>,-1.06817193201139,6.25786447827949,1.68706604388189,0.000215973638634,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
WP_003872215.1<br><b><br></b>,1.26086611762328,5.11508777550197,1.08752718757859,4.45259303105582E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
whiB7<br><b>Transcriptional regulator<br></b>Acts as a transcriptional regulator.<br>Probably redox-responsive. The apo- but<br>not holo-form probably binds DNA. Binds an<br>iron-sulfur cluster.,1.69670915220374,5.3640033670061,1.19539695643776,4.23222479777443E-06,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,red,text,0.8
vapC<br><b>Ribonuclease<br></b>Toxic component of a toxin-antitoxin<br>(TA) system. An RNase.,1.36939263515795,6.96647876793363,2.2283957992532,4.18238257352899E-05,red,text,0.8,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,lightpink,none,0.4,,,,lightpink,none,0.4,lightpink,none,0.4
tsaD<br><b><br></b>,-1.1055759055263,4.72792780520956,0.939926972356049,0.001588988912031,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
truA<br><b><br></b>,-1.16716305417002,6.66220423300277,1.97633525356131,3.43569540261297E-05,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
tilS<br><b><br></b>,-1.23323495239563,4.89188599831912,0.999630643276298,0.000269523456449,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
tig<br><b>Trigger factor<br></b>Involved in protein export. Acts as a<br>chaperone by maintaining the newly<br>synthesized protein in an open conformation,-1.31855734891731,7.79716209672946,3.10488654719621,3.22437895754544E-06,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,blue,text,0.8,blue,text,0.8,blue,text,0.8,blue,text,0.8,blue,text,0.8,blue,text,0.8,lightblue,none,0.4
thiO<br><b><br></b>,-1.07100758083901,5.96614791903216,1.50641776600167,5.60911434089369E-05,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
thiI<br><b>sulfurtransferase<br></b>Catalyzes the transfer of a sulfur to<br>tRNA to produce 4-thiouridine in position<br>8 of tRNAs which functions as a near-UV<br>photosensor.,-1.36258861839043,5.86692289970422,1.44974890367241,3.04967949267003E-05,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4,blue,text,0.8
thiD<br><b><br></b>,-1.08877177807732,4.75532584291881,0.949631284429171,0.000370500805118,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
tcrY<br><b><br></b>,-1.61586945350758,7.57876266813747,2.84401519740771,2.58094887994093E-07,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
tcrX<br><b>transcriptional regulator<br></b>phosphorelay signal transduction system,-1.53612830580907,7.6478313306508,2.92393142922159,4.21010245982071E-07,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,blue,text,0.8,blue,text,0.8,blue,text,0.8
sppA<br><b>Signal peptide peptidase<br></b>signal peptide processing,-1.21717084989913,8.81935356127381,4.70553396366935,4.01553432295535E-06,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
smpB<br><b><br></b>,-1.64615062189669,4.75618141967497,0.949936054041015,0.000220594089646,blue,text,0.8,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4,lightblue,none,0.4
